,TEAM_NAME,YEAR,WIN_PCT,NBA_FINALS_APPEARANCE,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS
26,Cavaliers,1996,0.512,N/A,0.453,0.376,0.723,11.109756097560975,26.353658536585368,37.46341463414634,20.926829268292682,22.98780487804878,7.987804878048781,14.512195121951219,3.841463414634146,87.5609756097561
27,Cavaliers,1997,0.573,N/A,0.454,0.372,0.756,11.646341463414634,28.426829268292682,40.073170731707314,23.097560975609756,23.646341463414632,9.926829268292684,17.329268292682926,5.109756097560975,92.5
28,Cavaliers,1998,0.44,N/A,0.439,0.341,0.749,9.44,26.32,35.76,21.86,24.16,9.04,15.7,4.06,86.44
29,Cavaliers,1999,0.39,N/A,0.442,0.373,0.75,12.317073170731707,30.475609756097562,42.792682926829265,23.670731707317074,27.0609756097561,8.71951219512195,17.402439024390244,4.426829268292683,96.95121951219512
30,Cavaliers,2000,0.366,N/A,0.442,0.334,0.765,12.378048780487806,29.75609756097561,42.13414634146341,20.829268292682926,23.21951219512195,7.829268292682927,16.463414634146343,5.317073170731708,92.20731707317073
31,Cavaliers,2001,0.354,N/A,0.448,0.377,0.772,11.804878048780488,30.28048780487805,42.08536585365854,23.0609756097561,21.365853658536587,6.975609756097561,14.585365853658537,5.7317073170731705,95.26829268292683
32,Cavaliers,2002,0.207,N/A,0.422,0.327,0.747,13.634146341463415,31.0,44.63414634146341,20.878048780487806,22.73170731707317,7.7560975609756095,18.304878048780488,6.353658536585366,91.40243902439025
33,Cavaliers,2003,0.427,N/A,0.433,0.314,0.753,13.634146341463415,31.9390243902439,45.573170731707314,22.048780487804876,21.25609756097561,7.134146341463414,14.829268292682928,6.548780487804878,92.91463414634147
34,Cavaliers,2004,0.512,N/A,0.447,0.332,0.752,13.621951219512194,28.682926829268293,42.30487804878049,22.573170731707318,22.5609756097561,7.975609756097561,13.914634146341463,5.621951219512195,96.51219512195122
35,Cavaliers,2005,0.61,N/A,0.454,0.339,0.729,11.695121951219512,30.621951219512194,42.31707317073171,19.024390243902438,21.134146341463413,6.914634146341464,13.865853658536585,4.780487804878049,97.58536585365853
36,Cavaliers,2006,0.61,FINALS APPEARANCE,0.447,0.352,0.696,12.670731707317072,30.841463414634145,43.51219512195122,20.829268292682926,21.71951219512195,7.621951219512195,14.353658536585366,4.304878048780488,96.7560975609756
37,Cavaliers,2007,0.549,N/A,0.439,0.358,0.717,13.317073170731707,31.25609756097561,44.573170731707314,20.0,20.878048780487806,7.060975609756097,13.963414634146341,5.2073170731707314,96.3780487804878
38,Cavaliers,2008,0.805,N/A,0.468,0.393,0.757,10.804878048780488,31.390243902439025,42.19512195121951,20.28048780487805,20.28048780487805,7.2317073170731705,12.74390243902439,5.304878048780488,100.28048780487805
39,Cavaliers,2009,0.744,N/A,0.485,0.381,0.72,9.646341463414634,32.829268292682926,42.47560975609756,22.378048780487806,19.402439024390244,6.878048780487805,13.865853658536585,5.182926829268292,102.10975609756098
40,Cavaliers,2010,0.232,N/A,0.434,0.342,0.745,10.439024390243903,29.865853658536587,40.30487804878049,20.975609756097562,20.097560975609756,6.634146341463414,14.21951219512195,4.158536585365853,95.45121951219512
41,Cavaliers,2011,0.318,N/A,0.422,0.346,0.716,12.742424242424242,29.53030303030303,42.27272727272727,19.818181818181817,19.954545454545453,7.0606060606060606,15.409090909090908,3.9696969696969697,93.03030303030303
42,Cavaliers,2012,0.293,N/A,0.434,0.346,0.756,12.24390243902439,28.76829268292683,41.01219512195122,20.658536585365855,21.182926829268293,7.890243902439025,14.012195121951219,4.073170731707317,96.5
43,Cavaliers,2013,0.402,N/A,0.437,0.356,0.751,12.060975609756097,32.0609756097561,44.1219512195122,21.195121951219512,20.0,7.060975609756097,14.182926829268293,3.707317073170732,98.21951219512195
44,Cavaliers,2014,0.646,FINALS APPEARANCE,0.458,0.367,0.751,11.109756097560975,31.853658536585368,42.96341463414634,22.121951219512194,18.414634146341463,7.353658536585366,14.28048780487805,4.146341463414634,103.13414634146342
45,Cavaliers,2015,0.695,LEAGUE CHAMPION,0.46,0.362,0.748,10.646341463414634,33.86585365853659,44.51219512195122,22.695121951219512,20.317073170731707,6.719512195121951,13.585365853658537,3.8658536585365852,104.32926829268293
46,Cavaliers,2016,0.622,FINALS APPEARANCE,0.47,0.384,0.748,9.341463414634147,34.40243902439025,43.74390243902439,22.658536585365855,18.121951219512194,6.573170731707317,13.670731707317072,3.9878048780487805,110.34146341463415
47,Cavaliers,2017,0.61,FINALS APPEARANCE,0.476,0.372,0.779,8.463414634146341,33.670731707317074,42.13414634146341,23.365853658536587,18.585365853658537,7.097560975609756,13.731707317073171,3.8048780487804876,110.86585365853658
48,Cavaliers,2018,0.232,N/A,0.444,0.355,0.792,10.71951219512195,31.9390243902439,42.65853658536585,20.70731707317073,20.024390243902438,6.512195121951219,13.487804878048781,2.3780487804878048,104.47560975609755
49,Cavaliers,2019,0.292,N/A,0.458,0.351,0.758,10.830769230769231,33.41538461538462,44.246153846153845,23.076923076923077,18.276923076923076,6.876923076923077,16.50769230769231,3.246153846153846,106.8923076923077
50,Cavaliers,2020,0.306,N/A,0.45,0.336,0.743,10.430555555555555,32.31944444444444,42.75,23.833333333333332,18.166666666666668,7.763888888888889,15.472222222222221,4.513888888888889,103.83333333333333
0,Pelicans,2002,0.573,N/A,0.435,0.376,0.768,13.378048780487806,30.182926829268293,43.5609756097561,22.036585365853657,21.573170731707318,8.0,14.78048780487805,4.804878048780488,93.89024390243902
1,Pelicans,2003,0.5,N/A,0.42,0.319,0.751,13.304878048780488,29.48780487804878,42.792682926829265,20.926829268292682,20.914634146341463,8.634146341463415,14.975609756097562,4.219512195121951,91.8170731707317
2,Pelicans,2004,0.22,N/A,0.415,0.315,0.766,12.426829268292684,27.817073170731707,40.24390243902439,21.024390243902438,22.963414634146343,6.7073170731707314,14.841463414634147,3.7804878048780486,88.4390243902439
3,Pelicans,2005,0.463,N/A,0.44,0.339,0.758,11.195121951219512,29.01219512195122,40.207317073170735,18.524390243902438,21.78048780487805,7.451219512195122,13.353658536585366,3.792682926829268,92.8170731707317
4,Pelicans,2006,0.476,N/A,0.445,0.362,0.74,12.5,30.634146341463413,43.13414634146341,18.74390243902439,19.75609756097561,6.365853658536586,14.475609756097562,4.2317073170731705,95.52439024390245
5,Pelicans,2007,0.683,N/A,0.466,0.389,0.769,11.426829268292684,30.414634146341463,41.84146341463415,21.76829268292683,18.670731707317074,7.7682926829268295,11.878048780487806,3.9146341463414633,100.85365853658537
6,Pelicans,2008,0.598,N/A,0.457,0.364,0.807,9.78048780487805,29.914634146341463,39.69512195121951,19.621951219512194,20.304878048780488,7.2317073170731705,12.548780487804878,4.121951219512195,95.8170731707317
