tweet_id,retweet_count,favorite_count,display_text_size,rating_numerator,year,month,day,dog_stage,img_num,pred_dog,pred_conf
892420643555336193,8853,39467,85,13,2017,8,1,,1,,
892177421306343426,6514,33819,138,13,2017,8,1,,1,Chihuahua,0.323581
891815181378084864,4328,25461,121,12,2017,7,31,,1,Chihuahua,0.716012
891689557279858688,8964,42908,79,13,2017,7,30,,1,Labrador_retriever,0.168086
891327558926688256,9774,41048,138,12,2017,7,29,,2,basset,0.555712
891087950875897856,3261,20562,138,13,2017,7,29,,1,Chesapeake_Bay_retriever,0.425595
890971913173991426,2158,12041,140,13,2017,7,28,,1,Appenzeller,0.34170300000000003
890729181411237888,16716,56848,118,13,2017,7,28,,2,Pomeranian,0.566142
890609185150312448,4429,28226,122,13,2017,7,27,,1,Irish_terrier,0.487574
890240255349198849,7711,32467,133,14,2017,7,26,doggo,1,Pembroke,0.511319
890006608113172480,7624,31166,130,13,2017,7,26,,1,Samoyed,0.957979
889880896479866881,5156,28268,107,13,2017,7,25,,1,French_bulldog,0.377417
889665388333682689,8538,38818,106,13,2017,7,25,puppo,1,Pembroke,0.966327
889638837579907072,4735,27672,91,12,2017,7,25,,1,French_bulldog,0.99165
889531135344209921,2321,15359,118,13,2017,7,24,puppo,1,golden_retriever,0.953442
889278841981685760,5637,25652,138,13,2017,7,24,,1,whippet,0.626152
888917238123831296,4709,29611,86,12,2017,7,23,,1,golden_retriever,0.714719
888804989199671297,4559,26080,128,13,2017,7,22,,1,golden_retriever,0.46976
888554962724278272,3732,20290,87,13,2017,7,22,,3,Siberian_husky,0.700377
888078434458587136,3653,22201,127,12,2017,7,20,,1,French_bulldog,0.995026
887705289381826560,5609,30779,127,13,2017,7,19,,1,basset,0.821664
887517139158093824,12082,46959,108,14,2017,7,19,,1,,
887343217045368832,10737,34222,88,13,2017,7,18,,1,Mexican_hairless,0.330741
887101392804085760,6167,31061,129,12,2017,7,18,,1,Samoyed,0.733942
886983233522544640,8084,35859,101,13,2017,7,17,,2,Chihuahua,0.793469
886736880519319552,3443,12306,121,13,2017,7,16,,1,kuvasz,0.309706
886680336477933568,4610,22798,71,13,2017,7,16,,1,,
886366144734445568,3316,21524,131,12,2017,7,15,pupper,1,French_bulldog,0.999201
886258384151887873,6523,28469,94,13,2017,7,15,,1,pug,0.943575
885984800019947520,7097,33382,140,12,2017,7,14,,1,Blenheim_spaniel,0.972494
885528943205470208,6683,36689,109,13,2017,7,13,,1,pug,0.369275
885167619883638784,4556,22367,134,13,2017,7,12,,4,malamute,0.8124819999999999
884925521741709313,16439,68152,93,12,2017,7,12,,1,Italian_greyhound,0.259916
884876753390489601,6096,28514,118,13,2017,7,11,,1,chow,0.822103
884562892145688576,5100,24765,66,13,2017,7,11,,1,pug,0.5464060000000001
884441805382717440,5856,27478,136,14,2017,7,10,,1,Pembroke,0.993225
884162670584377345,3128,20771,140,12,2017,7,9,doggo,1,German_shepherd,0.707046
883838122936631299,3586,22349,137,12,2017,7,9,,1,Doberman,0.610946
883482846933004288,10407,46860,112,5,2017,7,8,,1,golden_retriever,0.943082
883360690899218434,3825,22986,139,13,2017,7,7,floofer,1,chow,0.987997
883117836046086144,6949,37914,111,13,2017,7,7,,2,golden_retriever,0.949562
882992080364220416,4122,24445,108,13,2017,7,6,,1,Eskimo_dog,0.466778
882762694511734784,5134,28903,114,12,2017,7,6,pupper,1,Labrador_retriever,0.85005
882627270321602560,6342,28382,136,13,2017,7,5,,1,Pembroke,0.542982
882268110199369728,12118,45880,114,13,2017,7,4,,1,golden_retriever,0.762211
882045870035918850,5203,29900,133,13,2017,7,4,,1,golden_retriever,0.00694063
881906580714921986,3533,24773,67,12,2017,7,3,,1,Weimaraner,0.291539
881666595344535552,11099,51522,115,13,2017,7,3,,1,Saluki,0.529012
881536004380872706,16570,50199,130,14,2017,7,2,pupper,1,Samoyed,0.281463
881268444196462592,5358,23501,138,12,2017,7,1,,1,,
880935762899988482,2886,17346,72,13,2017,6,30,,1,,
880872448815771648,3989,21734,137,12,2017,6,30,,1,Pembroke,0.791416
880465832366813184,6546,29075,114,12,2017,6,29,,1,golden_retriever,0.913255
880221127280381952,4436,27640,108,12,2017,6,29,,1,Chihuahua,0.238525
880095782870896641,4533,28150,129,11,2017,6,28,,1,miniature_pinscher,0.120298
879862464715927552,3642,22667,91,13,2017,6,28,,3,basset,0.813507
879492040517615616,3323,23822,90,12,2017,6,27,,1,German_short-haired_pointer,0.479896
879415818425184262,45849,107956,82,13,2017,6,26,,1,English_springer,0.383404
879376492567855104,3261,17099,125,12,2017,6,26,,1,Labrador_retriever,0.0334961
879050749262655488,4941,23022,132,11,2017,6,25,,1,,
879008229531029506,2812,19317,94,13,2017,6,25,,1,vizsla,0.960513
878776093423087618,4319,19763,126,13,2017,6,25,puppo,2,Italian_greyhound,0.734684
878281511006478336,1349,7913,140,13,2017,6,23,,1,basset,0.32042
878057613040115712,7181,42876,115,14,2017,6,23,,1,French_bulldog,0.839097
877736472329191424,17300,71144,93,13,2017,6,22,,2,Chesapeake_Bay_retriever,0.8379559999999999
877556246731214848,3994,23258,139,12,2017,6,21,,1,basset,0.995368
877316821321428993,5414,27907,137,13,2017,6,21,,1,Saluki,0.5099670000000001
877201837425926144,5880,27755,128,12,2017,6,20,,1,Pembroke,0.93112
876838120628539392,3506,21125,125,12,2017,6,19,pupper,1,bloodhound,0.575751
876484053909872640,2511,19163,127,13,2017,6,18,,1,golden_retriever,0.874566
876120275196170240,4903,28490,140,13,2017,6,17,,1,Bernese_mountain_dog,0.534327
875747767867523072,4497,25773,125,13,2017,6,16,,1,Labrador_retriever,0.799551
875144289856114688,5081,22185,133,13,2017,6,15,,1,Siberian_husky,0.245048
875021211251597312,4922,26022,115,12,2017,6,14,,2,West_Highland_white_terrier,0.7143189999999999
874680097055178752,4875,28439,92,12,2017,6,13,,1,Labrador_retriever,0.836052
874296783580663808,4308,26651,114,13,2017,6,12,pupper,1,cocker_spaniel,0.437216
874057562936811520,4125,23134,129,12,2017,6,12,,1,flat-coated_retriever,0.8321770000000001
874012996292530176,11007,35501,139,13,2017,6,11,puppo,2,Cardigan,0.806674
873580283840344065,4143,24837,135,13,2017,6,10,,1,Newfoundland,0.678537
873213775632977920,1667,7467,140,12,2017,6,9,pupper,1,vizsla,0.6197819999999999
872967104147763200,5669,28031,132,12,2017,6,9,doggo,2,Labrador_retriever,0.476913
872820683541237760,3884,15029,140,13,2017,6,8,,3,pug,0.99912
872620804844003328,3911,21309,116,13,2017,6,8,,1,cocker_spaniel,0.513191
872486979161796608,9429,41606,133,12,2017,6,7,,1,Pembroke,0.931861
872261713294495745,6649,35085,138,13,2017,6,7,,2,Labrador_retriever,0.972019
872122724285648897,8549,35324,126,12,2017,6,6,,1,pug,0.06673630000000001
871879754684805121,11918,39090,136,13,2017,6,6,,1,Shetland_sheepdog,0.969171
871762521631449091,3678,20787,134,12,2017,6,5,pupper,2,Labrador_retriever,0.921393
871515927908634625,3628,20730,140,12,2017,6,4,doggo,2,komondor,0.974781
871032628920680449,3999,23255,136,13,2017,6,3,,1,kelpie,0.3980530000000001
870804317367881728,6393,33791,136,11,2017,6,3,,1,,
870656317836468226,2817,12819,138,13,2017,6,2,,4,Pembroke,0.945495
870374049280663552,27680,85011,139,13,2017,6,1,,1,golden_retriever,0.841001
870308999962521604,4384,22453,125,13,2017,6,1,,2,Greater_Swiss_Mountain_dog,0.6227520000000001
870063196459192321,8840,37771,140,14,2017,5,31,,1,,
869772420881756160,10663,43710,110,13,2017,5,31,,1,Pembroke,0.980148
869702957897576449,6728,29116,139,13,2017,5,30,,1,Pembroke,0.993449
869596645499047938,3327,16476,139,12,2017,5,30,doggo,1,Chihuahua,0.955156
869227993411051520,4023,21112,127,13,2017,5,29,,1,Pembroke,0.664181
868622495443632128,6275,28295,102,13,2017,5,28,,1,Labrador_retriever,0.868107
868552278524837888,2240,10539,139,12,2017,5,27,,1,whippet,0.378151
867900495410671616,4439,24964,127,12,2017,5,26,,1,Labrador_retriever,0.522644
867774946302451713,7788,35179,61,13,2017,5,25,,2,Border_collie,0.661953
867421006826221569,2697,16755,133,12,2017,5,24,puppo,1,Eskimo_dog,0.6164569999999999
867051520902168576,8425,33420,132,13,2017,5,23,,1,Samoyed,0.471403
866686824827068416,3727,20070,134,12,2017,5,22,,1,flat-coated_retriever,0.51473
866450705531457537,32883,106827,106,13,2017,5,22,pupper,2,French_bulldog,0.905334
866334964761202691,15546,54720,112,12,2017,5,21,,1,Samoyed,0.984086
865718153858494464,6008,26640,130,13,2017,5,19,,1,golden_retriever,0.673664
865359393868664832,5384,27530,127,13,2017,5,19,,2,Chesapeake_Bay_retriever,0.832435
865006731092295680,8209,29063,117,13,2017,5,18,,1,Pembroke,0.989882
864873206498414592,9361,33651,117,14,2017,5,17,,2,,
864279568663928832,3266,15195,129,12,2017,5,16,,1,bull_mastiff,0.668613
864197398364647424,9616,31459,93,13,2017,5,15,,4,golden_retriever,0.945905
863907417377173506,4441,21477,117,13,2017,5,15,,1,,
863553081350529029,4489,15935,91,13,2017,5,14,,1,Eskimo_dog,0.41333
863432100342583297,5664,24829,128,12,2017,5,13,,1,Staffordshire_bullterrier,0.690517
863079547188785154,1195,9094,139,14,2017,5,12,,1,Lakeland_terrier,0.275242
863062471531167744,2687,8945,139,13,2017,5,12,,2,French_bulldog,0.935804
862831371563274240,5457,20011,121,13,2017,5,12,,2,Australian_terrier,0.207281
862722525377298433,3809,17779,135,11,2017,5,11,,1,basset,0.39333
862457590147678208,5388,21492,133,13,2017,5,11,,1,,
862096992088072192,21840,66437,107,13,2017,5,10,,2,chow,0.677589
861383897657036800,11528,37744,72,13,2017,5,8,,1,Cardigan,0.771008
861288531465048066,4479,18032,138,13,2017,5,7,,1,Bouvier_des_Flandres,0.0826102
861005113778896900,4119,17538,96,12,2017,5,6,,1,German_shepherd,0.507951
860563773140209665,2334,7878,138,13,2017,5,5,,1,Cardigan,0.583936
860524505164394496,5698,24678,97,13,2017,5,5,,1,Bedlington_terrier,0.286558
860276583193509888,3745,19154,131,12,2017,5,4,,1,,
860184849394610176,6295,17474,133,14,2017,5,4,,1,,
859924526012018688,4349,20021,140,12,2017,5,4,,1,French_bulldog,0.254587
859851578198683649,3780,16105,137,13,2017,5,3,,4,Labrador_retriever,0.899086
859607811541651456,1704,19476,136,13,2017,5,3,puppo,1,golden_retriever,0.8955290000000001
859196978902773760,25661,75193,124,12,2017,5,2,,1,malamute,0.216163
859074603037188101,14740,35553,139,13,2017,5,1,,1,,
858843525470990336,3771,16304,138,13,2017,5,1,doggo,1,golden_retriever,0.57812
858471635011153920,5271,22640,113,13,2017,4,30,,1,Pembroke,0.987407
858107933456039936,3154,16524,137,12,2017,4,28,,1,golden_retriever,0.863874
857989990357356544,2812,16952,134,12,2017,4,28,,1,French_bulldog,0.43258
857746408056729600,11524,36021,137,13,2017,4,28,,1,Labrador_retriever,0.919832
857393404942143489,1785,6236,137,13,2017,4,27,,3,malamute,0.8415969999999999
857263160327368704,4934,21041,134,13,2017,4,26,,1,Samoyed,0.998021
857029823797047296,4364,19910,100,12,2017,4,26,,2,golden_retriever,0.968623
856543823941562368,3131,17135,136,12,2017,4,24,,1,Boston_bull,0.30691
856526610513747968,2068,12446,112,14,2017,4,24,,1,Old_English_sheepdog,0.798481
856282028240666624,6841,29086,121,14,2017,4,23,,4,Chihuahua,0.8765430000000001
855851453814013952,19196,47844,134,13,2017,4,22,"doggo,puppo",1,flat-coated_retriever,0.321676
855459453768019968,8987,31657,138,12,2017,4,21,,2,Blenheim_spaniel,0.389513
854732716440526848,6690,24188,113,12,2017,4,19,,1,Pembroke,0.6955479999999999
854482394044301312,7608,31131,100,13,2017,4,18,,1,Chihuahua,0.26024200000000003
854365224396361728,5159,20046,115,13,2017,4,18,,1,Pembroke,0.90708
854120357044912130,8285,33911,139,14,2017,4,17,pupper,4,black-and-tan_coonhound,0.8548610000000001
854010172552949760,3433,17169,140,11,2017,4,17,"doggo,floofer",1,English_springer,0.354733
853760880890318849,6403,30414,118,12,2017,4,17,,1,miniature_pinscher,0.29251900000000003
853639147608842240,11265,37198,108,13,2017,4,16,,1,German_shepherd,0.509879
853299958564483072,3928,16508,125,13,2017,4,15,,1,,
852912242202992640,2037,9658,139,12,2017,4,14,,1,Great_Dane,0.7837649999999999
852672615818899456,2388,15939,113,12,2017,4,13,,1,golden_retriever,0.7112350000000001
852553447878664193,3885,17492,124,13,2017,4,13,,1,bloodhound,0.186498
852311364735569921,10961,35325,119,13,2017,4,13,,1,,
852226086759018497,7570,21378,137,14,2017,4,12,,1,,
852189679701164033,1741,12217,135,12,2017,4,12,,1,Bernese_mountain_dog,0.415374
851591660324737024,3819,17300,140,11,2017,4,11,,1,Cardigan,0.394507
851464819735769094,7855,25944,140,14,2017,4,10,,2,,
851224888060895234,6350,22090,137,13,2017,4,10,,3,standard_poodle,0.00568265
850753642995093505,10352,33348,137,11,2017,4,8,,1,pug,0.996952
850380195714523136,2915,13994,140,13,2017,4,7,,1,Yorkshire_terrier,0.249012
850145622816686080,4244,17519,109,11,2017,4,7,,2,kelpie,0.10539
850019790995546112,5459,21944,93,12,2017,4,6,pupper,3,Shetland_sheepdog,0.759907
849776966551130114,8404,32390,135,12,2017,4,6,,2,Chihuahua,0.292092
849412302885593088,3487,17039,107,12,2017,4,5,,4,schipperke,0.907559
849336543269576704,2101,12240,136,11,2017,4,4,,1,,
849051919805034497,7396,32617,107,13,2017,4,4,,1,,
848690551926992896,4826,27104,119,12,2017,4,3,,1,flat-coated_retriever,0.8236479999999999
848324959059550208,4037,20229,139,12,2017,4,2,,1,malamute,0.5445760000000001
848212111729840128,3444,17618,138,6,2017,4,1,,1,Bedlington_terrier,0.333486
847962785489326080,5730,25296,140,10,2017,4,1,,1,,
847842811428974592,1522,5935,138,12,2017,3,31,,1,Bernese_mountain_dog,0.951337
847606175596138505,3774,20208,105,12,2017,3,31,,1,Cardigan,0.413688
847251039262605312,4800,22036,100,12,2017,3,30,,1,Airedale,0.49538
847157206088847362,6572,21588,139,11,2017,3,29,,2,Staffordshire_bullterrier,0.21960900000000005
847116187444137987,3583,23108,128,11,2017,3,29,,1,American_Staffordshire_terrier,0.113434
846874817362120707,4404,21685,133,13,2017,3,29,,2,Shetland_sheepdog,0.450539
846514051647705089,13076,48410,131,13,2017,3,28,doggo,2,golden_retriever,0.650003
846153765933735936,10226,34394,108,13,2017,3,27,,1,giant_schnauzer,0.346468
846042936437604353,3224,17256,97,12,2017,3,26,,1,golden_retriever,0.96111
845812042753855489,9894,31737,110,13,2017,3,26,,1,Samoyed,0.979803
845677943972139009,5365,27154,121,12,2017,3,25,,1,chow,0.8086810000000001
845397057150107648,2072,8241,140,13,2017,3,24,doggo,1,Dandie_Dinmont,0.394404
845306882940190720,6039,25225,75,12,2017,3,24,pupper,1,Irish_water_spaniel,0.567475
844979544864018432,2909,14738,115,13,2017,3,23,,3,Shetland_sheepdog,0.000132068
844973813909606400,3617,16361,127,12,2017,3,23,,1,Labrador_retriever,0.742421
844704788403113984,11633,42022,139,13,2017,3,23,,1,Labrador_retriever,0.980213
844580511645339650,3533,17871,129,11,2017,3,22,,1,,
844223788422217728,2450,14753,131,12,2017,3,21,,1,Labrador_retriever,0.71951
843856843873095681,5220,23211,137,12,2017,3,20,,1,Labrador_retriever,0.92254
843604394117681152,3081,18310,103,11,2017,3,19,,1,Labrador_retriever,0.430583
843235543001513987,6852,23315,118,13,2017,3,18,,1,Pembroke,0.958452
842846295480000512,4023,16440,90,13,2017,3,17,,1,Labrador_retriever,0.461076
842765311967449089,1439,7321,143,12,2017,3,17,,1,Labrador_retriever,0.0293399
842535590457499648,3937,19637,106,13,2017,3,17,,1,Pembroke,0.685084
842163532590374912,6568,26569,140,12,2017,3,16,,2,French_bulldog,0.891227
842115215311396866,3386,15204,112,12,2017,3,15,,1,chow,0.293493
841680585030541313,8748,27854,139,12,2017,3,14,,1,Chihuahua,0.547401
841439858740625411,4168,13755,119,14,2017,3,14,,3,Labrador_retriever,0.0481999
841314665196081154,5312,17305,127,13,2017,3,13,,1,Afghan_hound,0.903712
841077006473256960,5991,24926,109,12,2017,3,13,,1,Brittany_spaniel,0.962985
840696689258311684,1116,13377,89,10,2017,3,11,,1,,
840632337062862849,1972,9761,140,12,2017,3,11,,1,golden_retriever,0.711148
840370681858686976,5146,17918,113,13,2017,3,11,,1,,
840268004936019968,6497,20950,133,12,2017,3,10,,3,Chesapeake_Bay_retriever,0.8639870000000001
839990271299457024,2597,14640,100,13,2017,3,10,,2,Staffordshire_bullterrier,0.604938
839549326359670784,8805,29957,131,12,2017,3,8,,1,Norwich_terrier,0.05248
839239871831150596,7422,29684,51,13,2017,3,7,,3,Leonberg,0.927021
838921590096166913,2357,12183,112,13,2017,3,7,,1,Border_terrier,0.664538
838561493054533637,1504,11892,139,13,2017,3,6,,1,kelpie,0.216562
838476387338051585,5484,24664,114,13,2017,3,5,,3,Great_Pyrenees,0.997692
838083903487373313,3582,19183,115,13,2017,3,4,,2,chow,0.800975
837820167694528512,8952,37277,106,12,2017,3,4,pupper,1,golden_retriever,0.887625
837482249356513284,495,4204,132,13,2017,3,3,,2,,
837471256429613056,2631,13967,127,12,2017,3,3,,1,Norwegian_elkhound,0.976255
837366284874571778,6005,23074,114,13,2017,3,2,,1,American_Staffordshire_terrier,0.660085
837110210464448512,2731,17480,80,13,2017,3,2,pupper,1,Siberian_husky,0.767696
836989968035819520,2610,13879,127,12,2017,3,1,,1,toy_poodle,0.005887300000000001
836753516572119041,5237,21029,129,12,2017,3,1,doggo,1,schipperke,0.0115635
836677758902222849,2522,13782,130,11,2017,2,28,,2,,
836380477523124226,3337,16037,131,12,2017,2,28,pupper,1,,
836260088725786625,4850,23177,121,13,2017,2,27,,1,borzoi,0.564688
836001077879255040,4935,20924,122,13,2017,2,26,,4,Samoyed,0.963558
835574547218894849,4121,19447,113,11,2017,2,25,,1,Staffordshire_bullterrier,0.6106550000000001
835297930240217089,3381,17847,138,12,2017,2,25,,1,Rottweiler,0.341276
835264098648616962,1939,8503,139,12,2017,2,24,,2,Chesapeake_Bay_retriever,0.0875033
835172783151792128,6516,28552,128,12,2017,2,24,,2,Border_collie,0.663138
835152434251116546,3443,24574,89,0,2017,2,24,,3,American_Staffordshire_terrier,0.0127309
834931633769889797,1878,11838,127,12,2017,2,24,,1,soft-coated_wheaten_terrier,0.196476
834786237630337024,6159,22943,137,13,2017,2,23,,1,Border_terrier,0.156276
834574053763584002,2882,14993,98,13,2017,2,23,doggo,1,golden_retriever,0.226564
834458053273591808,1899,10512,141,12,2017,2,22,,1,Rhodesian_ridgeback,0.468619
834209720923721728,5476,22594,102,12,2017,2,22,,1,golden_retriever,0.754799
834167344700198914,4130,17194,135,11,2017,2,21,,1,,
834086379323871233,2512,14296,95,12,2017,2,21,,1,Labrador_retriever,0.0452627
833863086058651648,2729,14661,102,12,2017,2,21,,1,kuvasz,0.494969
833826103416520705,3904,16728,139,13,2017,2,20,,1,Chihuahua,0.438054
833722901757046785,3636,22585,140,13,2017,2,20,,1,West_Highland_white_terrier,0.918144
833479644947025920,2357,16258,62,13,2017,2,20,,3,golden_retriever,0.727039
833124694597443584,5513,22133,118,12,2017,2,19,pupper,3,Cardigan,0.7105229999999999
832998151111966721,2522,14549,140,13,2017,2,18,doggo,1,boxer,0.539036
832757312314028032,4127,18423,135,13,2017,2,18,,2,Cardigan,0.160888
832636094638288896,3220,17379,93,12,2017,2,17,,1,Eskimo_dog,0.5250319999999999
832397543355072512,2548,13126,129,12,2017,2,17,,1,Pekinese,0.988916
832369877331693569,3652,18792,112,11,2017,2,16,,1,kelpie,0.50469
832273440279240704,2673,12385,130,14,2017,2,16,doggo,1,Pembroke,0.134081
832032802820481025,4746,13887,139,12,2017,2,16,doggo,1,whippet,0.601712
831939777352105988,7031,26404,140,12,2017,2,15,doggo,1,Pomeranian,0.153862
831911600680497154,7458,30380,139,14,2017,2,15,,4,bloodhound,0.777562
831670449226514432,2059,11469,60,13,2017,2,15,,1,Pembroke,0.6248020000000001
831650051525054464,2243,7908,138,13,2017,2,14,,1,Eskimo_dog,0.530416
831552930092285952,2632,9872,117,13,2017,2,14,,1,Chihuahua,0.257415
831322785565769729,1744,10042,116,12,2017,2,14,doggo,1,Old_English_sheepdog,0.999715
831315979191906304,1264,7117,134,13,2017,2,14,pupper,4,briard,0.982755
831309418084069378,2786,12819,138,12,2017,2,14,,1,Doberman,0.369389
831262627380748289,2350,13066,116,12,2017,2,13,,1,cocker_spaniel,0.26332300000000003
830956169170665475,1735,8735,60,12,2017,2,13,,1,kuvasz,0.451516
830097400375152640,3455,10804,140,13,2017,2,10,,4,toy_poodle,0.442713
829861396166877184,2243,13441,113,12,2017,2,10,,1,Border_terrier,0.394486
829501995190984704,12224,34913,127,12,2017,2,9,,1,French_bulldog,0.950851
829449946868879360,2329,11519,120,11,2017,2,8,doggo,1,Labrador_retriever,0.315163
829141528400556032,8530,26952,114,12,2017,2,8,,2,golden_retriever,0.57314
829011960981237760,18627,58302,127,13,2017,2,7,,2,boxer,0.312221
828770345708580865,6746,28085,137,13,2017,2,7,,1,Chesapeake_Bay_retriever,0.0338986
828708714936930305,12882,40241,133,10,2017,2,6,,1,Mexican_hairless,0.00838837
828650029636317184,1544,10467,80,14,2017,2,6,,1,golden_retriever,0.649209
828409743546925057,1305,6898,70,12,2017,2,6,,1,toy_poodle,0.0180398
828408677031882754,1477,8398,131,12,2017,2,6,,1,Weimaraner,0.13303299999999998
828381636999917570,2554,13864,122,14,2017,2,5,doggo,1,Bedlington_terrier,0.392535
828376505180889089,1216,8112,112,13,2017,2,5,,1,American_Staffordshire_terrier,0.5230859999999999
828372645993398273,3344,13756,123,12,2017,2,5,,1,malamute,0.663047
828046555563323392,3260,12923,123,13,2017,2,5,,3,,
828011680017821696,2451,11411,124,11,2017,2,4,,1,American_Staffordshire_terrier,0.936662
827933404142436356,5987,22180,134,12,2017,2,4,pupper,2,German_shepherd,0.8061149999999999
827653905312006145,3433,16983,123,12,2017,2,3,,1,collie,0.285555
827600520311402496,1082,8143,139,13,2017,2,3,,1,Pembroke,0.32563800000000004
827324948884643840,3510,17523,127,12,2017,2,3,,1,golden_retriever,0.352486
827199976799354881,2579,11659,129,13,2017,2,2,,4,Great_Dane,0.8696809999999999
826848821049180160,11878,40325,136,13,2017,2,1,doggo,4,Great_Pyrenees,0.858764
826598365270007810,2709,11117,75,13,2017,2,1,,1,French_bulldog,0.628119
826476773533745153,4821,20275,132,12,2017,1,31,doggo,1,German_shepherd,0.7418600000000001
826240494070030336,2965,14614,114,11,2017,1,31,,1,French_bulldog,0.903048
826204788643753985,1075,5361,116,13,2017,1,30,doggo,2,Labrador_retriever,0.782058
826115272272650244,3599,17299,75,13,2017,1,30,,1,golden_retriever,0.00233085
825876512159186944,2146,11525,106,11,2017,1,30,,1,,
825829644528148480,2848,14025,115,12,2017,1,29,,2,Great_Pyrenees,0.8534069999999999
825535076884762624,19669,56413,118,14,2017,1,29,puppo,1,Rottweiler,0.681495
825147591692263424,5244,20181,110,13,2017,1,28,,1,Pekinese,0.354823
825026590719483904,1483,7020,140,12,2017,1,27,puppo,2,Eskimo_dog,0.524454
824775126675836928,4069,16508,132,12,2017,1,27,,1,Border_terrier,0.610499
824663926340194305,1993,11113,103,13,2017,1,26,,1,English_setter,0.526488
824325613288833024,11848,12999,55,13,2017,1,25,pupper,1,Pembroke,0.990793
824297048279236611,4463,16625,82,11,2017,1,25,,2,,
823939628516474880,3123,11755,79,12,2017,1,24,,1,schipperke,0.23407600000000006
823699002998870016,2772,13826,135,12,2017,1,24,,1,cairn,0.203999
823581115634085888,3031,14376,106,11,2017,1,23,,1,German_shepherd,0.194044
823322678127919110,4637,17437,106,11,2017,1,23,,2,Chihuahua,0.00183635
822975315408461824,3958,19139,118,12,2017,1,22,,1,Pembroke,0.233162
822872901745569793,48265,132810,87,13,2017,1,21,puppo,1,Lakeland_terrier,0.196015
822859134160621569,2622,14576,122,12,2017,1,21,,1,malinois,0.332897
822610361945911296,3423,16327,123,12,2017,1,21,,1,cocker_spaniel,0.6644869999999999
822462944365645825,17209,31800,136,14,2017,1,20,pupper,3,Pomeranian,0.960199
821886076407029760,2692,12582,53,13,2017,1,19,,1,golden_retriever,0.26623800000000003
821765923262631936,1899,9317,82,13,2017,1,18,doggo,1,golden_retriever,0.980071
821522889702862852,2030,8871,117,13,2017,1,18,,1,Doberman,0.7635390000000001
821407182352777218,5053,13075,114,14,2017,1,17,doggo,1,Irish_setter,0.5054960000000001
821149554670182400,2320,9718,62,12,2017,1,17,,1,German_shepherd,0.515933
821107785811234820,2487,10645,130,11,2017,1,16,doggo,1,Pomeranian,0.85659
821044531881721856,2636,14021,125,12,2017,1,16,,1,Old_English_sheepdog,0.14802
820749716845686786,11525,34984,108,13,2017,1,15,,2,golden_retriever,0.8380120000000001
820314633777061888,648,3706,138,14,2017,1,14,,2,Gordon_setter,0.940724
820078625395449857,7246,21979,80,12,2017,1,14,,3,,
819952236453363712,1369,5927,139,13,2017,1,13,puppo,1,American_Staffordshire_terrier,0.925505
819924195358416896,5607,14305,97,11,2017,1,13,doggo,1,,
819711362133872643,3604,14916,54,11,2017,1,13,,2,toy_poodle,0.0220094
819588359383371776,2271,10606,111,13,2017,1,12,,1,Cardigan,0.5479350000000001
819347104292290561,1383,8008,121,12,2017,1,12,,3,Rottweiler,0.909106
819227688460238848,7733,25652,103,12,2017,1,11,,1,Border_terrier,0.4824520000000001
818627210458333184,8564,24597,70,13,2017,1,10,,1,Labrador_retriever,0.384188
818614493328580609,2982,10971,99,12,2017,1,10,,4,Chihuahua,0.450722
818536468981415936,2873,12127,127,11,2017,1,9,,1,Welsh_springer_spaniel,6.229489999999999e-05
818259473185828864,2621,12197,96,12,2017,1,9,,1,miniature_schnauzer,0.367368
818145370475810820,3014,13671,82,11,2017,1,8,,1,golden_retriever,0.621931
817827839487737858,31314,57622,116,13,2017,1,7,,1,cocker_spaniel,0.387608
817777686764523521,3084,11901,140,13,2017,1,7,"doggo,pupper",1,curly-coated_retriever,0.733256
817536400337801217,3505,13105,143,12,2017,1,7,,2,pug,0.971358
817415592588222464,1131,6267,140,11,2017,1,6,,1,Doberman,0.806163
817171292965273600,2326,9690,103,13,2017,1,6,,1,golden_retriever,0.295483
817120970343411712,3011,13367,54,13,2017,1,5,,1,Saluki,0.568809
817056546584727552,1927,9517,107,11,2017,1,5,,1,kelpie,0.8644149999999999
816816676327063552,2361,11071,91,12,2017,1,5,,1,malamute,0.668164
816697700272001025,2545,10905,99,12,2017,1,4,,1,Chihuahua,0.756992
816450570814898180,9366,33961,103,13,2017,1,4,,1,,
816336735214911488,2269,9564,86,11,2017,1,3,,1,Labrador_retriever,0.91933
816091915477250048,2500,9927,91,12,2017,1,3,,3,Pomeranian,0.967345
815990720817401858,1207,5545,139,11,2017,1,2,,1,Chihuahua,0.428756
815736392542261248,2625,10937,94,11,2017,1,2,,3,Border_collie,0.5489069999999999
815639385530101762,1918,9161,100,12,2017,1,1,,1,German_shepherd,0.8179529999999999
815390420867969024,4407,11467,44,13,2017,1,1,,1,,
814986499976527872,1505,8485,93,11,2016,12,31,pupper,1,dalmatian,0.999828
814638523311648768,3130,12511,86,12,2016,12,30,,2,golden_retriever,0.650814
814530161257443328,2156,9629,112,12,2016,12,29,,1,miniature_poodle,0.626913
814153002265309185,10080,32000,109,12,2016,12,28,,1,golden_retriever,0.490068
813910438903693312,2194,10342,93,11,2016,12,28,doggo,1,Siberian_husky,0.6993550000000001
813812741911748608,16267,40402,139,14,2016,12,27,,1,French_bulldog,0.709146
